0.627,0.732,0.444,0.852,0.705,0.6794973022766153,0.9605876861132944
0.589,0.847,0.6,0.841,0.775,0.7182539682539683,0.3493338452782036
0.619,0.766,0.549,0.814,0.72,0.6927354883559262,0.37031565705042185
0.641,0.757,0.554,0.817,0.72,0.6989889705882353,0.9997444379586733
0.636,0.769,0.575,0.811,0.725,0.7025101763907734,0.008910121610254009
0.576,0.851,0.618,0.828,0.77,0.713667508113956,0.3399030387778743
0.627,0.837,0.617,0.843,0.775,0.731999038345955,0.15310812433912968
0.679,0.755,0.5,0.867,0.735,0.7171736619175972,0.07336459946368983
0.638,0.771,0.462,0.874,0.74,0.7047698512028925,-0.1084450756165765
